,personaje,fecha_hora,genero,fuente
1387,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:22:59,,TN
1388,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:00,,TN
1389,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:01,,TN
1390,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:02,,TN
1391,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:03,,TN
1392,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:04,,TN
1393,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:05,,TN
1394,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:06,,TN
1395,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:07,,TN
1396,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:08,,TN
1397,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:09,,TN
1398,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:10,,TN
1399,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:11,,TN
1400,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:12,,TN
1401,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:13,,TN
1402,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:14,,TN
1403,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:15,,TN
1404,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:16,,TN
1405,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:17,,TN
1406,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:18,,TN
1407,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:19,,TN
1408,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:20,,TN
1409,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:21,,TN
1410,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:22,,TN
1411,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:23,,TN
1412,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:24,,TN
1413,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:25,,TN
1414,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:26,,TN
1415,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:27,,TN
1416,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:28,,TN
1417,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:29,,TN
1418,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:30,,TN
1419,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:31,,TN
1420,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:32,,TN
1421,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:33,,TN
1422,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:34,,TN
1423,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:35,,TN
1424,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:36,,TN
1425,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:37,,TN
1426,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:38,,TN
1427,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:39,,TN
1428,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:40,,TN
1429,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:41,,TN
1430,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:42,,TN
1431,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:43,,TN
1432,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:44,,TN
1433,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:45,,TN
1434,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:46,,TN
1435,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:47,,TN
1436,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:48,,TN
1437,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:49,,TN
1438,NO IDENTIFICADO,2020-08-11 19:23:50,F,TN
1439,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:51,,TN
1440,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:52,,TN
1441,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:53,,TN
1442,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:54,,TN
1443,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:55,,TN
1444,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:56,,TN
1445,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:57,,TN
1446,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:58,,TN
1447,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:23:59,,TN
1448,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:00,,TN
1449,NO IDENTIFICADO,2020-08-11 19:24:01,M,TN
1450,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:02,,TN
1451,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:03,,TN
1452,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:04,,TN
1453,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:05,,TN
1454,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:06,,TN
1455,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:07,,TN
1456,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:08,,TN
1457,NO IDENTIFICADO,2020-08-11 19:24:09,F,TN
1458,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:10,,TN
1459,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:11,,TN
1460,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:12,,TN
1461,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:13,,TN
1462,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:14,,TN
1463,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:15,,TN
1464,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:16,,TN
1465,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:17,,TN
1466,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:18,,TN
1467,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:19,,TN
1468,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:20,,TN
1469,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:21,,TN
1470,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:22,,TN
1471,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:23,,TN
1472,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:24,,TN
1473,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:25,,TN
1474,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:26,,TN
1475,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:27,,TN
1476,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:28,,TN
1477,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:29,,TN
1478,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:30,,TN
1479,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:31,,TN
1480,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:32,,TN
1481,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:33,,TN
1482,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:34,,TN
1483,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:35,,TN
1484,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:36,,TN
1485,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:37,,TN
1486,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:38,,TN
1487,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:39,,TN
1488,franco_mercuriali,2020-08-11 19:24:40,M,TN
1489,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:40,,TN
1490,franco_mercuriali,2020-08-11 19:24:41,M,TN
1491,NO IDENTIFICADO,2020-08-11 19:24:41,M,TN
1492,franco_mercuriali,2020-08-11 19:24:42,M,TN
1493,NO IDENTIFICADO,2020-08-11 19:24:42,M,TN
1494,franco_mercuriali,2020-08-11 19:24:43,M,TN
1495,NO IDENTIFICADO,2020-08-11 19:24:43,M,TN
1496,franco_mercuriali,2020-08-11 19:24:44,M,TN
1497,NO IDENTIFICADO,2020-08-11 19:24:44,M,TN
1498,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:45,,TN
1499,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:46,,TN
1500,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:47,,TN
1501,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:48,,TN
1502,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:49,,TN
1503,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:50,,TN
1504,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:51,,TN
1505,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:52,,TN
1506,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:53,,TN
1507,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:54,,TN
1508,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:55,,TN
1509,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:56,,TN
1510,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:57,,TN
1511,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:58,,TN
1512,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:24:59,,TN
1513,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:00,,TN
1514,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:01,,TN
1515,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:02,,TN
1516,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:03,,TN
1517,NO IDENTIFICADO,2020-08-11 19:25:04,M,TN
1518,NO IDENTIFICADO,2020-08-11 19:25:05,M,TN
1519,NO IDENTIFICADO,2020-08-11 19:25:06,M,TN
1520,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:07,,TN
1521,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:08,,TN
1522,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:09,,TN
1523,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:10,,TN
1524,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:11,,TN
1525,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:12,,TN
1526,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:13,,TN
1527,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:14,,TN
1528,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:15,,TN
1529,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:16,,TN
1530,NO IDENTIFICADO,2020-08-11 19:25:17,M,TN
1531,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:18,,TN
1532,NO IDENTIFICADO,2020-08-11 19:25:19,M,TN
1533,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:20,,TN
1534,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:21,,TN
1535,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:22,,TN
1536,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:23,,TN
1537,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:24,,TN
1538,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:25,,TN
1539,NO IDENTIFICADO,2020-08-11 19:25:26,M,TN
1540,NO IDENTIFICADO,2020-08-11 19:25:27,M,TN
1541,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:28,,TN
1542,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:29,,TN
1543,NO IDENTIFICADO,2020-08-11 19:25:30,M,TN
1544,carolina_amoroso,2020-08-11 19:25:31,F,TN
1545,carolina_amoroso,2020-08-11 19:25:32,F,TN
1546,carolina_amoroso,2020-08-11 19:25:33,F,TN
1547,carolina_amoroso,2020-08-11 19:25:34,F,TN
1548,carolina_amoroso,2020-08-11 19:25:35,F,TN
1549,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:36,,TN
1550,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:37,,TN
1551,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:38,,TN
1552,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:39,,TN
1553,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:40,,TN
1554,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:41,,TN
1555,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:42,,TN
1556,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:43,,TN
1557,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:44,,TN
1558,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:45,,TN
1559,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:46,,TN
1560,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:47,,TN
1561,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:48,,TN
1562,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:49,,TN
1563,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:50,,TN
1564,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:51,,TN
1565,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:52,,TN
1566,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:53,,TN
1567,NO IDENTIFICADO,2020-08-11 19:25:54,F,TN
1568,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:55,,TN
1569,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:56,,TN
1570,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:57,,TN
1571,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:58,,TN
1572,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:25:59,,TN
1573,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:00,,TN
1574,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:01,,TN
1575,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:02,,TN
1576,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:03,,TN
1577,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:04,,TN
1578,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:05,,TN
1579,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:06,,TN
1580,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:07,,TN
1581,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:08,,TN
1582,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:09,,TN
1583,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:10,,TN
1584,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:11,,TN
1585,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:12,,TN
1586,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:13,,TN
1587,NO IDENTIFICADO,2020-08-11 19:26:14,F,TN
1588,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:15,,TN
1589,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:16,,TN
1590,NO IDENTIFICADO,2020-08-11 19:26:17,F,TN
1591,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:18,,TN
1592,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:19,,TN
1593,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:20,,TN
1594,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:21,,TN
1595,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:22,,TN
1596,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:23,,TN
1597,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:24,,TN
1598,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:25,,TN
1599,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:26,,TN
1600,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:27,,TN
1601,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:28,,TN
1602,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:29,,TN
1603,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:30,,TN
1604,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:31,,TN
1605,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:32,,TN
1606,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:33,,TN
1607,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:34,,TN
1608,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:35,,TN
1609,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:36,,TN
1610,NO IDENTIFICADO,2020-08-11 19:26:37,F,TN
1611,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:38,,TN
1612,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:39,,TN
1613,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:40,,TN
1614,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:41,,TN
1615,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:42,,TN
1616,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:43,,TN
1617,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:44,,TN
1618,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:45,,TN
1619,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:46,,TN
1620,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:47,,TN
1621,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:48,,TN
1622,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:49,,TN
1623,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:26:50,,TN
1624,NO IDENTIFICADO,2020-08-11 19:26:51,M,TN
1625,NO IDENTIFICADO,2020-08-11 19:26:52,M,TN
1626,NO IDENTIFICADO,2020-08-11 19:26:53,F,TN
1627,NO IDENTIFICADO,2020-08-11 19:26:54,M,TN
1628,NO IDENTIFICADO,2020-08-11 19:26:55,M,TN
1629,NO IDENTIFICADO,2020-08-11 19:26:56,M,TN
1630,NO IDENTIFICADO,2020-08-11 19:26:57,M,TN
1631,NO IDENTIFICADO,2020-08-11 19:26:58,M,TN
1632,NO IDENTIFICADO,2020-08-11 19:26:59,M,TN
1633,NO IDENTIFICADO,2020-08-11 19:27:00,F,TN
1634,NO IDENTIFICADO,2020-08-11 19:27:01,M,TN
1635,NO IDENTIFICADO,2020-08-11 19:27:02,M,TN
1636,NO IDENTIFICADO,2020-08-11 19:27:03,M,TN
1637,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:04,,TN
1638,NO IDENTIFICADO,2020-08-11 19:27:05,M,TN
1639,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:06,,TN
1640,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:07,,TN
1641,NO IDENTIFICADO,2020-08-11 19:27:08,M,TN
1642,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:09,,TN
1643,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:10,,TN
1644,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:11,,TN
1645,NO IDENTIFICADO,2020-08-11 19:27:12,M,TN
1646,NO IDENTIFICADO,2020-08-11 19:27:13,F,TN
1647,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:14,,TN
1648,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:15,,TN
1649,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:16,,TN
1650,NO IDENTIFICADO,2020-08-11 19:27:17,M,TN
1651,NO IDENTIFICADO,2020-08-11 19:27:18,M,TN
1652,NO IDENTIFICADO,2020-08-11 19:27:19,M,TN
1653,NO IDENTIFICADO,2020-08-11 19:27:20,M,TN
1654,NO IDENTIFICADO,2020-08-11 19:27:21,M,TN
1655,NO IDENTIFICADO,2020-08-11 19:27:22,M,TN
1656,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:23,,TN
1657,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:24,,TN
1658,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:25,,TN
1659,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:26,,TN
1660,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:27,,TN
1661,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:28,,TN
1662,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:29,,TN
1663,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:30,,TN
1664,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:31,,TN
1665,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:32,,TN
1666,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:33,,TN
1667,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:34,,TN
1668,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:35,,TN
1669,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:36,,TN
1670,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:37,,TN
1671,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:38,,TN
1672,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:39,,TN
1673,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:40,,TN
1674,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:41,,TN
1675,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:42,,TN
1676,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:43,,TN
1677,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:44,,TN
1678,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:45,,TN
1679,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:46,,TN
1680,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:47,,TN
1681,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:48,,TN
1682,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:49,,TN
1683,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:50,,TN
1684,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:51,,TN
1685,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:52,,TN
1686,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:53,,TN
1687,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:54,,TN
1688,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:55,,TN
1689,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:56,,TN
1690,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:57,,TN
1691,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:58,,TN
1692,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:27:59,,TN
1693,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:00,,TN
1694,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:01,,TN
1695,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:02,,TN
1696,NO IDENTIFICADO,2020-08-11 19:28:03,M,TN
1697,NO IDENTIFICADO,2020-08-11 19:28:04,F,TN
1698,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:05,,TN
1699,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:06,,TN
1700,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:07,,TN
1701,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:08,,TN
1702,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:09,,TN
1703,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:10,,TN
1704,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:11,,TN
1705,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:12,,TN
1706,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:13,,TN
1707,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:14,,TN
1708,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:15,,TN
1709,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:16,,TN
1710,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:17,,TN
1711,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:18,,TN
1712,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:19,,TN
1713,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:20,,TN
1714,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:21,,TN
1715,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:22,,TN
1716,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:23,,TN
1717,NO IDENTIFICADO,2020-08-11 19:28:24,M,TN
1718,NO IDENTIFICADO,2020-08-11 19:28:25,M,TN
1719,NO IDENTIFICADO,2020-08-11 19:28:26,M,TN
1720,NO IDENTIFICADO,2020-08-11 19:28:27,M,TN
1721,NO IDENTIFICADO,2020-08-11 19:28:28,M,TN
1722,NO IDENTIFICADO,2020-08-11 19:28:29,M,TN
1723,NO IDENTIFICADO,2020-08-11 19:28:30,M,TN
1724,NO IDENTIFICADO,2020-08-11 19:28:31,M,TN
1725,NO IDENTIFICADO,2020-08-11 19:28:32,M,TN
1726,NO IDENTIFICADO,2020-08-11 19:28:33,M,TN
1727,NO IDENTIFICADO,2020-08-11 19:28:34,M,TN
1728,NO IDENTIFICADO,2020-08-11 19:28:35,M,TN
1729,NO IDENTIFICADO,2020-08-11 19:28:36,M,TN
1730,NO IDENTIFICADO,2020-08-11 19:28:37,M,TN
1731,NO IDENTIFICADO,2020-08-11 19:28:38,M,TN
1732,NO IDENTIFICADO,2020-08-11 19:28:39,M,TN
1733,NO IDENTIFICADO,2020-08-11 19:28:40,M,TN
1734,NO IDENTIFICADO,2020-08-11 19:28:41,M,TN
1735,NO IDENTIFICADO,2020-08-11 19:28:42,M,TN
1736,NO IDENTIFICADO,2020-08-11 19:28:43,M,TN
1737,NO IDENTIFICADO,2020-08-11 19:28:44,M,TN
1738,NO IDENTIFICADO,2020-08-11 19:28:45,M,TN
1739,NO IDENTIFICADO,2020-08-11 19:28:46,M,TN
1740,NO IDENTIFICADO,2020-08-11 19:28:47,F,TN
1741,NO IDENTIFICADO,2020-08-11 19:28:48,M,TN
1742,NO IDENTIFICADO,2020-08-11 19:28:49,M,TN
1743,NO IDENTIFICADO,2020-08-11 19:28:50,M,TN
1744,NO IDENTIFICADO,2020-08-11 19:28:51,M,TN
1745,NO IDENTIFICADO,2020-08-11 19:28:52,M,TN
1746,NO IDENTIFICADO,2020-08-11 19:28:53,M,TN
1747,NO IDENTIFICADO,2020-08-11 19:28:54,M,TN
1748,NO IDENTIFICADO,2020-08-11 19:28:55,M,TN
1749,NO IDENTIFICADO,2020-08-11 19:28:56,M,TN
1750,NO IDENTIFICADO,2020-08-11 19:28:57,M,TN
1751,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:28:58,,TN
