,personaje,fecha_hora,genero,file,fuente
2398,c_pablo_duggan,2020-08-14 18:25:54,F,C5N2020-08-14-17-55-49.mp4,C5N
2399,c_pablo_duggan,2020-08-14 18:25:55,F,C5N2020-08-14-17-55-49.mp4,C5N
2400,c_pablo_duggan,2020-08-14 18:25:56,F,C5N2020-08-14-17-55-49.mp4,C5N
2401,c_pablo_duggan,2020-08-14 18:25:57,F,C5N2020-08-14-17-55-49.mp4,C5N
2402,c_pablo_duggan,2020-08-14 18:25:58,F,C5N2020-08-14-17-55-49.mp4,C5N
2403,c_pablo_duggan,2020-08-14 18:25:59,F,C5N2020-08-14-17-55-49.mp4,C5N
2404,c_pablo_duggan,2020-08-14 18:26:00,F,C5N2020-08-14-17-55-49.mp4,C5N
2405,c_pablo_duggan,2020-08-14 18:26:01,F,C5N2020-08-14-17-55-49.mp4,C5N
2406,c_pablo_duggan,2020-08-14 18:26:02,F,C5N2020-08-14-17-55-49.mp4,C5N
2407,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:03,,C5N2020-08-14-17-55-49.mp4,C5N
2408,NO IDENTIFICADO,2020-08-14 18:26:04,M,C5N2020-08-14-17-55-49.mp4,C5N
2409,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:05,,C5N2020-08-14-17-55-49.mp4,C5N
2410,c_pablo_duggan,2020-08-14 18:26:06,F,C5N2020-08-14-17-55-49.mp4,C5N
2411,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:07,,C5N2020-08-14-17-55-49.mp4,C5N
2412,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:08,,C5N2020-08-14-17-55-49.mp4,C5N
2413,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:09,,C5N2020-08-14-17-55-49.mp4,C5N
2414,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:10,,C5N2020-08-14-17-55-49.mp4,C5N
2415,NO IDENTIFICADO,2020-08-14 18:26:11,M,C5N2020-08-14-17-55-49.mp4,C5N
2416,NO IDENTIFICADO,2020-08-14 18:26:12,M,C5N2020-08-14-17-55-49.mp4,C5N
2417,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:13,,C5N2020-08-14-17-55-49.mp4,C5N
2418,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:14,,C5N2020-08-14-17-55-49.mp4,C5N
